"Date" "Description" "URL" "Price" "User" "Reviews" "Product"
"2015-05-25 ." " USA CC NON VBV!!! CREDIT PLATINUM ." " http://trdealmgn4uvm42g.onion/item/8596157127b6600d1a26 ." " BTC 0.13000000 ." " KnowHowForAll ." " 0 reviews ." " : Cards"
"2015-05-25 ." " FRESH CC/CVV FROM USA VISA/MASTER ." " http://trdealmgn4uvm42g.onion/item/e15c57d2433e3a1c3b3f ." " BTC 0.06000000 ." " KnowHowForAll ." " 0 reviews ." " : Cards"
"2015-05-25 ." " FRESH CC/CVV US/UK/IT/DE/NL/DK/BE/CH/HK/SP/FR/TH/CZ World Wide Frist hand● ." " http://trdealmgn4uvm42g.onion/item/bcde38be943d15b33126 ." " BTC 0.72400000 ." " ForeverPP ." " 0 reviews ." " : Cards"
"2015-05-25 ." " High quality worldwide fullz ++Best CC Fullz listing anywhere++ ." " http://trdealmgn4uvm42g.onion/item/e0c3eb92ff759b718a37 ." " BTC 0.10348110 ." " osquare ." " 0 reviews ." " : Cards"
"2015-05-25 ." " Flash <= 17.0.0.169 Made FUD ." " http://trdealmgn4uvm42g.onion/item/67986f0c6b6b47c0710f ." " BTC 1.89298334 ." " bestbuy ." " 0 reviews ." " : FUD Exploits"
"2015-05-25 ." " FUD .CHM download and execute ." " http://trdealmgn4uvm42g.onion/item/d25dd79e777d73772b77 ." " BTC 2.00000000 ." " bestbuy ." " 0 reviews ." " : FUD Exploits"
"2015-05-25 ." " FUD .js download and execute ." " http://trdealmgn4uvm42g.onion/item/807601744afd4452b307 ." " BTC 1.30000000 ." " bestbuy ." " 0 reviews ." " : FUD Exploits"
"2015-05-25 ." " Adobe Flash < 16.0.0.296 (CVE-2015-0313) ." " http://trdealmgn4uvm42g.onion/item/9c557991e653a953f398 ." " BTC 2.50000000 ." " bestbuy ." " 0 reviews ." " : FUD Exploits"
"2015-05-25 ." " Adobe Flash < 16.0.0.287 (CVE-2015-0311) ." " http://trdealmgn4uvm42g.onion/item/c8b6e0aa68f010099c7a ." " BTC 2.50000000 ." " bestbuy ." " 0 reviews ." " : FUD Exploits"
"2015-05-25 ." " Mailbird 0day R.C.E ." " http://trdealmgn4uvm42g.onion/item/ed7594ea843d8accb5a5 ." " BTC 15.00000000 ." " Logger ." " 0 reviews ." " : 0-Day exploits"
"2015-05-25 ." " Linux <= 3.13.0-48 Kernel Panic ." " http://trdealmgn4uvm42g.onion/item/f995579ba375d75275f8 ." " BTC 2.00000000 ." " Logger ." " 0 reviews ." " : 0-Day exploits"
"2015-05-25 ." " Internet Explorer <= 11 ." " http://trdealmgn4uvm42g.onion/item/b1dae71ccf3c657127cc ." " BTC 35.00000000 ." " fukwits ." " 0 reviews ." " : 0-Day exploits"
"2015-05-25 ." " Android WebView 0day RCE ." " http://trdealmgn4uvm42g.onion/item/86a2a5b9a2f80780b28f ." " BTC 36.50000000 ." " Logger ." " 0 reviews ." " : 0-Day exploits"
"2015-05-25 ." " Wordpress MU RCE ." " http://trdealmgn4uvm42g.onion/item/66195bb72c6254c8be4f ." " BTC 4.50000000 ." " bestbuy ." " 0 reviews ." " : 0-Day exploits"
"2015-05-25 ." " Killer USB ." " http://trdealmgn4uvm42g.onion/item/d4c25daa7f82b75b7faa ." " BTC 2.50000000 ." " Logger ." " 0 reviews ." " : Hardware"
"2015-05-25 ." " Exploit BTS ." " http://trdealmgn4uvm42g.onion/item/4e7c03818304113c2a7b ." " BTC 220.65313327 ." " bestbuy ." " 0 reviews ." " : Hardware"
"2015-05-25 ." " A5/1 Encryption Rainbow Tables ." " http://trdealmgn4uvm42g.onion/item/c2dbf5ff8f4482cd5b18 ." " BTC 3.80000000 ." " bestbuy ." " 0 reviews ." " : Hardware"
"2015-05-25 ." " Anonymous RAT setup for dummies ." " http://trdealmgn4uvm42g.onion/item/259adb24d2dacb470bee ." " BTC 0.00500000 ." " roundybit888 ." " 0 reviews ." " : RATs"
"2015-05-25 ." " Android RAT + Tutorial ." " http://trdealmgn4uvm42g.onion/item/41bc2a34e5fffc09e06d ." " BTC 0.00500000 ." " roundybit888 ." " 0 reviews ." " : RATs"
"2015-05-25 ." " The Ultimate Hacking Pack ." " http://trdealmgn4uvm42g.onion/item/0573bd0b8a5d989a61a2 ." " BTC 0.12000000 ." " MrMorgan ." " 0 reviews ." " : RATs"
"2015-05-25 ." " The real GovRAT ." " http://trdealmgn4uvm42g.onion/item/7615c663b6ebb2e9a8e2 ." " BTC 4.50000000 ." " bestbuy ." " 0 reviews ." " : RATs"
"2015-05-25 ." " Spamtools Shop ." " http://trdealmgn4uvm42g.onion/item/e249c425259f2938caad ." " BTC 1.00000000 ." " mump ." " 0 reviews ." " : Source Code"
"2015-05-25 ." " Forum Database ." " http://trdealmgn4uvm42g.onion/item/ca574c5c6b39c06ed0cc ." " BTC 4.00000000 ." " mump ." " 0 reviews ." " : Source Code"
"2015-05-25 ." " Spyphone software source code ." " http://trdealmgn4uvm42g.onion/item/2d99c2187b6bbb39d636 ." " BTC 12.00000000 ." " Logger ." " 0 reviews ." " : Source Code"
"2015-05-25 ." " WinLocker with Panel ." " http://trdealmgn4uvm42g.onion/item/3abe36442031b97a7d72 ." " BTC 0.15774861 ." " bestbuy ." " 0 reviews ." " : Source Code"
"2015-05-25 ." " Bitcoin Ransomware ." " http://trdealmgn4uvm42g.onion/item/328c8d43b26240197de6 ." " BTC 0.21000000 ." " Logger ." " 0 reviews ." " : Source Code"
"2015-05-25 ." " Tomcat Worm ." " http://trdealmgn4uvm42g.onion/item/5de05c149fcb40151d7a ." " BTC 7.57193337 ." " bestbuy ." " 0 reviews ." " : Source Code"
"2015-05-25 ." " ProFTPD mod_copy worm ." " http://trdealmgn4uvm42g.onion/item/e4fe83e5d9466675996c ." " BTC 6.30994447 ." " bestbuy ." " 0 reviews ." " : Source Code"
"2015-05-25 ." " Jboss worm code ." " http://trdealmgn4uvm42g.onion/item/3388f9514233b158f53a ." " BTC 3.15497224 ." " bestbuy ." " 0 reviews ." " : Source Code"
"2015-05-25 ." " Dendroid Android RAT ." " http://trdealmgn4uvm42g.onion/item/152be40c232ba3914762 ." " BTC 0.03154972 ." " bestbuy ." " 0 reviews ." " : Source Code"
"2015-05-25 ." " Start your own maket ." " http://trdealmgn4uvm42g.onion/item/eb94d0e39b8f415c54c7 ." " BTC 33.11121228 ." " TRD_OFFICIAL ." " 0 reviews ." " : Source Code"
"2015-05-25 ." " 1x Code signing cert ." " http://trdealmgn4uvm42g.onion/item/fe8314d487032fa51cc4 ." " BTC 1.25000000 ." " bestbuy ." " 0 reviews ." " : Source Code"
"2015-05-25 ." " Unlimited REAL code signing ." " http://trdealmgn4uvm42g.onion/item/62927212a9f52d9995dd ." " BTC 4.20000000 ." " bestbuy ." " 0 reviews ." " : Source Code"
"2015-05-25 ." " FRESH CC/CVV FROM EU VISA/MASTER ." " http://trdealmgn4uvm42g.onion/item/834f2a16842e490a1bc6 ." " BTC 0.10000000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-25 ." " Not Hacked Paypal Credit Accounts Balance: $2400 ." " http://trdealmgn4uvm42g.onion/item/cbd782b0c4deb602622b ." " BTC 1.56624000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-25 ." " Not Hacked Paypal Credit Accounts Balance: $1600 ." " http://trdealmgn4uvm42g.onion/item/0ef836626b9509a0cd84 ." " BTC 1.16660000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-25 ." " Not Hacked Paypal Credit Accounts Balance: 1200$ ." " http://trdealmgn4uvm42g.onion/item/71824c070b25ae2d299b ." " BTC 0.89670000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-25 ." " Not Hacked Paypal Credit Accounts with Balance: 500$ ." " http://trdealmgn4uvm42g.onion/item/92f1819cbc888aaaeaac ." " BTC 0.56660000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " HQ IDs and PASSPORTS ." " http://trdealmgn4uvm42g.onion/item/9c3d5711b200b5b89f9a ." " BTC 0.36000000 ." " KnowHowForAll ." " 0 reviews ." " : Cards"
"2015-05-25 ." " Suntrust Bank Account Balance: 20000 - 40000$ ." " http://trdealmgn4uvm42g.onion/item/c44914756e739067a361 ." " BTC 1.48960000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " NON-AVS PREMIUM CARDS ★ NO ADDRESS VERIFICATION FROM SHOPS ★ ." " http://trdealmgn4uvm42g.onion/item/52c21345100766e661cb ." " BTC 0.15000000 ." " KnowHowForAll ." " 0 reviews ." " : Cards"
"2015-05-25 ." " Suntrust Bank Account Balance: 10000 - 20000$ ." " http://trdealmgn4uvm42g.onion/item/15090504dbba42bb676b ." " BTC 1.13600000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " USA CC NON VBV!!! CREDIT PLATINUM ." " http://trdealmgn4uvm42g.onion/item/8596157127b6600d1a26 ." " BTC 0.13000000 ." " KnowHowForAll ." " 0 reviews ." " : Cards"
"2015-05-25 ." " Suntrust Bank Account Balance: 5000 - 10000$ ." " http://trdealmgn4uvm42g.onion/item/4d5174dbdb9740e5f72d ." " BTC 0.75630000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " FRESH CC/CVV FROM USA VISA/MASTER ." " http://trdealmgn4uvm42g.onion/item/e15c57d2433e3a1c3b3f ." " BTC 0.06000000 ." " KnowHowForAll ." " 0 reviews ." " : Cards"
"2015-05-25 ." " Suntrust Bank Account Balance: 1000 - 5000$ ." " http://trdealmgn4uvm42g.onion/item/2d3c2e0dda6c03315867 ." " BTC 0.47770000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " FRESH CC/CVV US/UK/IT/DE/NL/DK/BE/CH/HK/SP/FR/TH/CZ World Wide Frist hand● ." " http://trdealmgn4uvm42g.onion/item/bcde38be943d15b33126 ." " BTC 0.07500000 ." " ForeverPP ." " 0 reviews ." " : Cards"
"2015-05-25 ." " Wells Fargo Bank Account Balance: 15000 - 25000$ + Bonus Cashout Tutorials ." " http://trdealmgn4uvm42g.onion/item/6b6bf14bd8daf847c161 ." " BTC 0.96660000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " High quality worldwide fullz ++Best CC Fullz listing anywhere++ ." " http://trdealmgn4uvm42g.onion/item/e0c3eb92ff759b718a37 ." " BTC 0.10486137 ." " osquare ." " 0 reviews ." " : Cards"
"2015-05-25 ." " Wells Fargo Bank Account Balance: 10000 - 15000$ + Bonus Cashout Tutorials ." " http://trdealmgn4uvm42g.onion/item/bd28aa0c8216981343dc ." " BTC 0.76660000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-25 ." " Wells Fargo Bank Account Balance: 5000 - 10000$ + Bonus Cashout Tutorials ." " http://trdealmgn4uvm42g.onion/item/1a9b813619dae8494d44 ." " BTC 0.53360000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-25 ." " Wells Fargo Bank Account Balance: 1000 - 5000$ + Bonus Cashout Tutorials ." " http://trdealmgn4uvm42g.onion/item/a2edb89bac8b879891fe ." " BTC 0.32450000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-25 ." " Wells Fargo Bank Account   Balance: 100 - 1000$ + Bonus Cashout Tutorials ." " http://trdealmgn4uvm42g.onion/item/becf32c3ccc122debc7a ." " BTC 0.15345000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-25 ." " verified pay pall ." " http://trdealmgn4uvm42g.onion/item/da940ef40479ca75b535 ." " BTC 0.07560000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-25 ." " Forum Database ." " http://trdealmgn4uvm42g.onion/item/9edcbf30f152896087e9 ." " BTC 4.00000000 ." " mump ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Flash <= 17.0.0.169 Made FUD ." " http://trdealmgn4uvm42g.onion/item/67986f0c6b6b47c0710f ." " BTC 1.89957576 ." " bestbuy ." " 0 reviews ." " : FUD Exploits"
"2015-05-25 ." " flexispy.com anonymous account 1 year ." " http://trdealmgn4uvm42g.onion/item/15463b1787a7e35aad9e ." " BTC 5.00000000 ." " Logger ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " FUD .CHM download and execute ." " http://trdealmgn4uvm42g.onion/item/d25dd79e777d73772b77 ." " BTC 2.00000000 ." " bestbuy ." " 0 reviews ." " : FUD Exploits"
"2015-05-25 ." " Virtual credit card + bank account $$$ ." " http://trdealmgn4uvm42g.onion/item/d32a3788003bc1391866 ." " BTC 0.00413924 ." " JDI ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " FUD .js download and execute ." " http://trdealmgn4uvm42g.onion/item/807601744afd4452b307 ." " BTC 1.30000000 ." " bestbuy ." " 0 reviews ." " : FUD Exploits"
"2015-05-28 ." " Adobe Flash < 16.0.0.296 (CVE-2015-0313) ." " http://trdealmgn4uvm42g.onion/item/9c557991e653a953f398 ." " BTC 2.50000000 ." " bestbuy ." " 0 reviews ." " : FUD Exploits"
"2015-05-25 ." " INTERNATIONAL BANK DROP ." " http://trdealmgn4uvm42g.onion/item/d3cc040f85c0d92339c1 ." " BTC 0.00500000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Adobe Flash < 16.0.0.287 (CVE-2015-0311) ." " http://trdealmgn4uvm42g.onion/item/c8b6e0aa68f010099c7a ." " BTC 2.50000000 ." " bestbuy ." " 0 reviews ." " : FUD Exploits"
"2015-05-25 ." " 45K+ Wordpress admin passwords ." " http://trdealmgn4uvm42g.onion/item/e08ac0e9139ead9619c3 ." " BTC 1.50000000 ." " Logger ." " 0 reviews ." " : Accounts"
"2015-05-25 ." " SSH sniffer logs ." " http://trdealmgn4uvm42g.onion/item/8e33fb803f2c1f263018 ." " BTC 1.20000000 ." " bestbuy ." " 0 reviews ." " : Accounts"
"2015-05-25 ." " Linux botnet ." " http://trdealmgn4uvm42g.onion/item/d1cd9d81b7be4934a0d7 ." " BTC 2.00000000 ." " bestbuy ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " NiceGuy Message spammer ." " http://trdealmgn4uvm42g.onion/item/0e404539857089829636 ." " BTC 0.50000000 ." " bestbuy ." " 0 reviews ." " : Spam"
"2015-05-28 ." " Wordpress Comment Spammer + Exploit ." " http://trdealmgn4uvm42g.onion/item/3b40d9e28a79ac0a075e ." " BTC 2.50000000 ." " bestbuy ." " 0 reviews ." " : Spam"
"2015-05-28 ." " Agora Message Spammer ." " http://trdealmgn4uvm42g.onion/item/746709460811baa62654 ." " BTC 0.60000000 ." " bestbuy ." " 0 reviews ." " : Spam"
"2015-05-28 ." " cve 2015-0057 Windows LPE ." " http://trdealmgn4uvm42g.onion/item/f871bb01d5104524a447 ." " BTC 12.00000000 ." " ExploitFun ." " 0 reviews ." " : 1Day Private Exploits"
"2015-05-28 ." " *NEW* ring0 LPE Exploit CVE-2015-0057 ." " http://trdealmgn4uvm42g.onion/item/fa69dbf05c06a16d4e78 ." " BTC 48.17000000 ." " PlayBit ." " 0 reviews ." " : 1Day Private Exploits"
"2015-05-28 ." " MS15-034  Microsoft IIS Remote Code Execution ." " http://trdealmgn4uvm42g.onion/item/c61b9e0d8369546c47b6 ." " BTC 316.59596024 ." " bestbuy ." " 0 reviews ." " : 1Day Private Exploits"
"2015-05-28 ." " Netis / Netcore router RCE ." " http://trdealmgn4uvm42g.onion/item/26717c05754d8cb16086 ." " BTC 4.50000000 ." " bestbuy ." " 0 reviews ." " : 1Day Private Exploits"
"2015-05-28 ." " Mailbird 0day R.C.E ." " http://trdealmgn4uvm42g.onion/item/ed7594ea843d8accb5a5 ." " BTC 15.00000000 ." " Logger ." " 0 reviews ." " : 0-Day exploits"
"2015-05-28 ." " Linux <= 3.13.0-48 Kernel Panic ." " http://trdealmgn4uvm42g.onion/item/f995579ba375d75275f8 ." " BTC 2.00000000 ." " Logger ." " 0 reviews ." " : 0-Day exploits"
"2015-05-28 ." " Killer USB ." " http://trdealmgn4uvm42g.onion/item/d4c25daa7f82b75b7faa ." " BTC 2.50000000 ." " Logger ." " 0 reviews ." " : Hardware"
"2015-05-28 ." " Internet Explorer <= 11 ." " http://trdealmgn4uvm42g.onion/item/b1dae71ccf3c657127cc ." " BTC 35.00000000 ." " fukwits ." " 0 reviews ." " : 0-Day exploits"
"2015-05-28 ." " Exploit BTS ." " http://trdealmgn4uvm42g.onion/item/4e7c03818304113c2a7b ." " BTC 221.61717216 ." " bestbuy ." " 0 reviews ." " : Hardware"
"2015-05-28 ." " Android WebView 0day RCE ." " http://trdealmgn4uvm42g.onion/item/86a2a5b9a2f80780b28f ." " BTC 36.50000000 ." " Logger ." " 0 reviews ." " : 0-Day exploits"
"2015-05-28 ." " A5/1 Encryption Rainbow Tables ." " http://trdealmgn4uvm42g.onion/item/c2dbf5ff8f4482cd5b18 ." " BTC 3.80000000 ." " bestbuy ." " 0 reviews ." " : Hardware"
"2015-05-28 ." " Wordpress MU RCE ." " http://trdealmgn4uvm42g.onion/item/66195bb72c6254c8be4f ." " BTC 4.50000000 ." " bestbuy ." " 0 reviews ." " : 0-Day exploits"
"2015-05-28 ." " DroidJack V3.3 Cracked ." " http://trdealmgn4uvm42g.onion/item/008a93687d1350579488 ." " BTC 0.12520000 ." " ping ." " 0 reviews ." " : RATs"
"2015-05-28 ." " Anonymous RAT setup for dummies ." " http://trdealmgn4uvm42g.onion/item/259adb24d2dacb470bee ." " BTC 0.00500000 ." " roundybit888 ." " 0 reviews ." " : RATs"
"2015-05-28 ." " Android RAT + Tutorial ." " http://trdealmgn4uvm42g.onion/item/41bc2a34e5fffc09e06d ." " BTC 0.00500000 ." " roundybit888 ." " 0 reviews ." " : RATs"
"2015-05-28 ." " The Ultimate Hacking Pack ." " http://trdealmgn4uvm42g.onion/item/0573bd0b8a5d989a61a2 ." " BTC 0.12000000 ." " MrMorgan ." " 0 reviews ." " : RATs"
"2015-05-28 ." " The real GovRAT ." " http://trdealmgn4uvm42g.onion/item/7615c663b6ebb2e9a8e2 ." " BTC 4.50000000 ." " bestbuy ." " 0 reviews ." " : RATs"
"2015-05-28 ." " Spamtools Shop ." " http://trdealmgn4uvm42g.onion/item/e249c425259f2938caad ." " BTC 1.00000000 ." " mump ." " 0 reviews ." " : Source Code"
"2015-05-28 ." " Forum Database ." " http://trdealmgn4uvm42g.onion/item/ca574c5c6b39c06ed0cc ." " BTC 4.00000000 ." " mump ." " 0 reviews ." " : Source Code"
"2015-05-28 ." " Spyphone software source code ." " http://trdealmgn4uvm42g.onion/item/2d99c2187b6bbb39d636 ." " BTC 12.00000000 ." " Logger ." " 0 reviews ." " : Source Code"
"2015-05-28 ." " WinLocker with Panel ." " http://trdealmgn4uvm42g.onion/item/3abe36442031b97a7d72 ." " BTC 0.15829798 ." " bestbuy ." " 0 reviews ." " : Source Code"
"2015-05-28 ." " Bitcoin Ransomware ." " http://trdealmgn4uvm42g.onion/item/328c8d43b26240197de6 ." " BTC 0.21000000 ." " Logger ." " 0 reviews ." " : Source Code"
"2015-05-28 ." " Tomcat Worm ." " http://trdealmgn4uvm42g.onion/item/5de05c149fcb40151d7a ." " BTC 7.59830305 ." " bestbuy ." " 0 reviews ." " : Source Code"
"2015-05-28 ." " ProFTPD mod_copy worm ." " http://trdealmgn4uvm42g.onion/item/e4fe83e5d9466675996c ." " BTC 6.33191920 ." " bestbuy ." " 0 reviews ." " : Source Code"
"2015-05-28 ." " Jboss worm code ." " http://trdealmgn4uvm42g.onion/item/3388f9514233b158f53a ." " BTC 3.16595960 ." " bestbuy ." " 0 reviews ." " : Source Code"
"2015-05-28 ." " Dendroid Android RAT ." " http://trdealmgn4uvm42g.onion/item/152be40c232ba3914762 ." " BTC 0.03165960 ." " bestbuy ." " 0 reviews ." " : Source Code"
"2015-05-28 ." " Start your own maket ." " http://trdealmgn4uvm42g.onion/item/eb94d0e39b8f415c54c7 ." " BTC 33.55563944 ." " TRD_OFFICIAL ." " 0 reviews ." " : Source Code"
"2015-05-28 ." " 1x Code signing cert ." " http://trdealmgn4uvm42g.onion/item/fe8314d487032fa51cc4 ." " BTC 1.25000000 ." " bestbuy ." " 0 reviews ." " : Source Code"
"2015-05-28 ." " Unlimited REAL code signing ." " http://trdealmgn4uvm42g.onion/item/62927212a9f52d9995dd ." " BTC 4.20000000 ." " bestbuy ." " 0 reviews ." " : Source Code"
"2015-05-28 ." " Aged Middleman Paypal Account Logins Balance: 75 - 99$ ." " http://trdealmgn4uvm42g.onion/item/f9cfb64f249b4d49f14f ." " BTC 0.18666000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " FRESH CC/CVV FROM EU VISA/MASTER ." " http://trdealmgn4uvm42g.onion/item/834f2a16842e490a1bc6 ." " BTC 0.10000000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Not Hacked Paypal Credit Accounts Balance: $2400 ." " http://trdealmgn4uvm42g.onion/item/cbd782b0c4deb602622b ." " BTC 1.56624000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Not Hacked Paypal Credit Accounts Balance: $1600 ." " http://trdealmgn4uvm42g.onion/item/0ef836626b9509a0cd84 ." " BTC 1.16660000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Not Hacked Paypal Credit Accounts Balance: 1200$ ." " http://trdealmgn4uvm42g.onion/item/71824c070b25ae2d299b ." " BTC 0.89670000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Not Hacked Paypal Credit Accounts with Balance: 500$ ." " http://trdealmgn4uvm42g.onion/item/92f1819cbc888aaaeaac ." " BTC 0.56660000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Suntrust Bank Account Balance: 20000 - 40000$ ." " http://trdealmgn4uvm42g.onion/item/c44914756e739067a361 ." " BTC 1.48960000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Suntrust Bank Account Balance: 10000 - 20000$ ." " http://trdealmgn4uvm42g.onion/item/15090504dbba42bb676b ." " BTC 1.13600000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Suntrust Bank Account Balance: 5000 - 10000$ ." " http://trdealmgn4uvm42g.onion/item/4d5174dbdb9740e5f72d ." " BTC 0.75630000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Suntrust Bank Account Balance: 1000 - 5000$ ." " http://trdealmgn4uvm42g.onion/item/2d3c2e0dda6c03315867 ." " BTC 0.47770000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Wells Fargo Bank Account Balance: 15000 - 25000$ + Bonus Cashout Tutorials ." " http://trdealmgn4uvm42g.onion/item/6b6bf14bd8daf847c161 ." " BTC 0.96660000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Wells Fargo Bank Account Balance: 10000 - 15000$ + Bonus Cashout Tutorials ." " http://trdealmgn4uvm42g.onion/item/bd28aa0c8216981343dc ." " BTC 0.76660000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Wells Fargo Bank Account Balance: 5000 - 10000$ + Bonus Cashout Tutorials ." " http://trdealmgn4uvm42g.onion/item/1a9b813619dae8494d44 ." " BTC 0.53360000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Wells Fargo Bank Account Balance: 1000 - 5000$ + Bonus Cashout Tutorials ." " http://trdealmgn4uvm42g.onion/item/a2edb89bac8b879891fe ." " BTC 0.32450000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Wells Fargo Bank Account   Balance: 100 - 1000$ + Bonus Cashout Tutorials ." " http://trdealmgn4uvm42g.onion/item/becf32c3ccc122debc7a ." " BTC 0.15345000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " verified pay pall ." " http://trdealmgn4uvm42g.onion/item/da940ef40479ca75b535 ." " BTC 0.07560000 ." " KnowHowForAll ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Forum Database ." " http://trdealmgn4uvm42g.onion/item/9edcbf30f152896087e9 ." " BTC 4.00000000 ." " mump ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " flexispy.com anonymous account 1 year ." " http://trdealmgn4uvm42g.onion/item/15463b1787a7e35aad9e ." " BTC 5.00000000 ." " Logger ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Virtual credit card + bank account $$$ ." " http://trdealmgn4uvm42g.onion/item/d32a3788003bc1391866 ." " BTC 0.00419445 ." " JDI ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " 45K+ Wordpress admin passwords ." " http://trdealmgn4uvm42g.onion/item/e08ac0e9139ead9619c3 ." " BTC 1.50000000 ." " Logger ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " SSH sniffer logs ." " http://trdealmgn4uvm42g.onion/item/8e33fb803f2c1f263018 ." " BTC 1.20000000 ." " bestbuy ." " 0 reviews ." " : Accounts"
"2015-05-28 ." " Linux botnet ." " http://trdealmgn4uvm42g.onion/item/d1cd9d81b7be4934a0d7 ." " BTC 2.00000000 ." " bestbuy ." " 0 reviews ." " : Accounts"
"2015-05-31 ." " Flash <= 17.0.0.169 Made FUD ." " http://trdealmgn4uvm42g.onion/item/67986f0c6b6b47c0710f ." " BTC 1.90452006 ." " bestbuy ." " 0 reviews ." " : FUD Exploits"
"2015-05-31 ." " FUD .CHM download and execute ." " http://trdealmgn4uvm42g.onion/item/d25dd79e777d73772b77 ." " BTC 2.00000000 ." " bestbuy ." " 0 reviews ." " : FUD Exploits"
"2015-05-31 ." " FUD .js download and execute ." " http://trdealmgn4uvm42g.onion/item/807601744afd4452b307 ." " BTC 1.30000000 ." " bestbuy ." " 0 reviews ." " : FUD Exploits"
"2015-05-31 ." " Adobe Flash < 16.0.0.296 (CVE-2015-0313) ." " http://trdealmgn4uvm42g.onion/item/9c557991e653a953f398 ." " BTC 2.50000000 ." " bestbuy ." " 0 reviews ." " : FUD Exploits"
"2015-05-31 ." " Adobe Flash < 16.0.0.287 (CVE-2015-0311) ." " http://trdealmgn4uvm42g.onion/item/c8b6e0aa68f010099c7a ." " BTC 2.50000000 ." " bestbuy ." " 0 reviews ." " : FUD Exploits"
"2015-05-31 ." " NiceGuy Message spammer ." " http://trdealmgn4uvm42g.onion/item/0e404539857089829636 ." " BTC 0.50000000 ." " bestbuy ." " 0 reviews ." " : Spam"
"2015-05-31 ." " Wordpress Comment Spammer + Exploit ." " http://trdealmgn4uvm42g.onion/item/3b40d9e28a79ac0a075e ." " BTC 2.50000000 ." " bestbuy ." " 0 reviews ." " : Spam"
"2015-05-31 ." " Agora Message Spammer ." " http://trdealmgn4uvm42g.onion/item/746709460811baa62654 ." " BTC 0.60000000 ." " bestbuy ." " 0 reviews ." " : Spam"
"2015-05-31 ." " Dumps 1 & 2 for cheap ." " http://trdealmgn4uvm42g.onion/item/0cc9e23bd2e411b4c145 ." " BTC 0.00428247 ." " osquare ." " 0 reviews ." " : Cards"
"2015-05-31 ." " FRESH CC/CVV FROM USA VISA/MASTER/DISCOVER ." " http://trdealmgn4uvm42g.onion/item/47841b4b6457ada9f464 ." " BTC 0.05480000 ." " Neffy4k ." " 0 reviews ." " : Cards"
"2015-05-31 ." " HQ IDs and PASSPORTS ." " http://trdealmgn4uvm42g.onion/item/9c3d5711b200b5b89f9a ." " BTC 0.36000000 ." " KnowHowForAll ." " 0 reviews ." " : Cards"
